video_id,channel_name,category,timestamp,comment,language,likes
Kjp3PTeXBew,OfficialGrahamNorton,variety show,['2:16'],2:16 The best thing I've ever seen in my life xD,en,34.0
Kjp3PTeXBew,OfficialGrahamNorton,variety show,['2:16'],"Starts at 2:16, for anyone looking. You're welcome. ;)",en,34.0
Kjp3PTeXBew,OfficialGrahamNorton,variety show,['2:16'],2:16.I came here to see that comment.,en,14.0
Kjp3PTeXBew,OfficialGrahamNorton,variety show,['2:42'],2:42... No Jennifer... the whole world has your pictures,en,14.0
Kjp3PTeXBew,OfficialGrahamNorton,variety show,['2:23'],2:23 I fOR SURE thought that was going to splash all over Jen haha,en,14.0
Kjp3PTeXBew,OfficialGrahamNorton,variety show,['0:03'],0:03 how did his glass magically fill up?,en,11.0
Kjp3PTeXBew,OfficialGrahamNorton,variety show,['0:47'],0:47 leave a like if this helped!,en,9.0
Kjp3PTeXBew,OfficialGrahamNorton,variety show,['0:04'],0:04 That's why we're franz,en,9.0
Kjp3PTeXBew,OfficialGrahamNorton,variety show,['2:40'],"2:40 You don't have my pictures  We all do honey, we all do...",en,9.0
Kjp3PTeXBew,OfficialGrahamNorton,variety show,['1:44'],1:44 I'm putting it here for me so I can replay Eddie's story 🤣,en,7.0
Kjp3PTeXBew,OfficialGrahamNorton,variety show,['3:10'],3:10 those people at abercrombie saw through jen.,en,7.0
Kjp3PTeXBew,OfficialGrahamNorton,variety show,['2:54'],2:54  Eddie: “lay off the hoots” :(,en,7.0
Kjp3PTeXBew,OfficialGrahamNorton,variety show,['3:28'],3:28 When Your Mom reminds you about the end of holidays!!,en,5.0
ofvoLdLssA8,Corridor,making,['0:33'],“It’s short but it’s impressive” “Whatever you want to tell yourself man!” 0:33,en,612.0
ofvoLdLssA8,Corridor,making,['0:33'],0:33 Story of my life...,en,518.0
ofvoLdLssA8,Corridor,making,['0:33'],0:33 when she ask you,en,419.0
ofvoLdLssA8,Corridor,making,['1:50'],1:50 the way sam turns around is so smooth,en,286.0
ofvoLdLssA8,Corridor,making,['2:26'],2:26 😂😂 the “cop” is trying to get his full face in the video but the cameraman is blocking him 😂😂,en,265.0
ofvoLdLssA8,Corridor,making,['0:33'],0:33 THAT'S WHAT SHE SAID,en,186.0
ofvoLdLssA8,Corridor,making,['2:32'],2:32  to show you the power of flex tape,en,183.0
ofvoLdLssA8,Corridor,making,['1:56'],1:56  That attention to detail with the sound,en,139.0
ofvoLdLssA8,Corridor,making,['2:31'],TO SHOW YOU THE POWER OF FLEX TAPE 2:31,en,135.0
ofvoLdLssA8,Corridor,making,['1:55'],1:55 I love how they accurately edited in the explosion noise a split-second after the explosion actually happened. That close attention to real-world physics made me like and sub.,en,135.0
ofvoLdLssA8,Corridor,making,['0:18'],0:18 is that a PlayStation move controller lol,en,132.0
ofvoLdLssA8,Corridor,making,['1:25'],"Can I just point out that the little nuances in Sam's acting are absolutely incredible? Haha, so much fun to watch. How he almost gets his nose cut off at 1:25 or how he just bails at 1:50 hahaha.",en,95.0
ofvoLdLssA8,Corridor,making,['2:31'],2:31 Wait how would the air be cut in half?,en,85.0
ofvoLdLssA8,Corridor,making,['2:27'],2:27 Me trying to fit in photo's,en,74.0
ofvoLdLssA8,Corridor,making,['0:29'],"0:29 can you see... the box is already been cut, but the saber effect is fluid and stuff, corridor makes good video effects",en,74.0
ofvoLdLssA8,Corridor,making,['0:11'],When your pull out game weak 0:11,en,69.0
ofvoLdLssA8,Corridor,making,['2:08'],"""You had that the whole time?"" 2:08 . Guys, the acting was spot on.",en,65.0
ofvoLdLssA8,Corridor,making,['0:30'],0:30 real life beat saber (lol),en,59.0
ofvoLdLssA8,Corridor,making,['2:31'],2:31 R.I.P Earth,en,50.0
ofvoLdLssA8,Corridor,making,['0:34'],0:34 that’s what she said,en,49.0
D_Y18GEjfNY,bingingwithbabish,cooking,['0:18'],"0:18 “Im just chilling, with the GLOCK”",en,621.0
D_Y18GEjfNY,bingingwithbabish,cooking,['3:01'],3:01 I think that's a Spurtle,en,177.0
D_Y18GEjfNY,bingingwithbabish,cooking,['6:33'],"He looks so pleased with himself at 6:33, as he should. Just a grown man and his successfully worn chip hat.",en,156.0
D_Y18GEjfNY,bingingwithbabish,cooking,['4:32'],4:32 For the people trying to find it.,en,82.0
D_Y18GEjfNY,bingingwithbabish,cooking,['8:05'],8:05 bromance intensifies,en,77.0
D_Y18GEjfNY,bingingwithbabish,cooking,['3:40'],3:40 your old math teacher was waiting for this day😂,en,61.0
D_Y18GEjfNY,bingingwithbabish,cooking,['6:37'],6:37 if you put on a bit of yellow foundation that could be the top of your head,en,61.0
D_Y18GEjfNY,bingingwithbabish,cooking,['0:01'],0:01 literally me but with no sombrero,en,50.0
D_Y18GEjfNY,bingingwithbabish,cooking,['6:31'],"Me looking at the thumbnail - ""There's no way that's actually going to stay on his head like a functional hat. It would take a miracle.""  St. Babish at 6:31 -",en,42.0
D_Y18GEjfNY,bingingwithbabish,cooking,['7:45'],"7:45 ""now that the world is getting back to normal""  Me: cries in brazilian",en,41.0
D_Y18GEjfNY,bingingwithbabish,cooking,['0:28'],0:28 me standing at my parents door after I wake up from a nightmare,en,29.0
D_Y18GEjfNY,bingingwithbabish,cooking,['4:45'],"4:45 ""Boy I sure do get to say some crazy things on this show""",en,21.0
D_Y18GEjfNY,bingingwithbabish,cooking,['6:14'],6:14 “I personally like guacamole with visible chunks so I have targets to aim for” is probably my favorite Andy quote.,en,16.0
D_Y18GEjfNY,bingingwithbabish,cooking,['1:21'],"1:21 He's always groovy, but never glooby!(Deltarune Chapter 3 reference(REAL))",en,13.0
D_Y18GEjfNY,bingingwithbabish,cooking,['3:48'],3:48 - this is why you need to learn math involving circles during high school. Unless you want a terrible shaped nacho hat smfh...,en,12.0
D_Y18GEjfNY,bingingwithbabish,cooking,['3:23'],"3:23 ""Uh... Nice."" I love it!",en,12.0
D_Y18GEjfNY,bingingwithbabish,cooking,['2:16'],"2:16 Not gonna lie, I actually thought he got a sombrero mold lol",en,11.0
D_Y18GEjfNY,bingingwithbabish,cooking,['6:35'],6:35 this man ever had a ring pop before,en,9.0
D_Y18GEjfNY,bingingwithbabish,cooking,['3:12'],3:12 you missed the opportunity to say “guacamoat”,en,9.0
D_Y18GEjfNY,bingingwithbabish,cooking,['6:32'],6:32 just became the back ground of the tablet we keep in our kitchen,en,8.0
7uiv6tKtoKg,Vsauce,knowledge,['0:02'],0:02 my sleep paralysis demon be popping out from my closet like.,en,663.0
7uiv6tKtoKg,Vsauce,knowledge,['0:02'],"gf: “babe come over” michael: “can’t, floating in space” gf: “my parents aren’t home...” michael: 0:02",en,561.0
7uiv6tKtoKg,Vsauce,knowledge,['8:42'],This comment was made at  8:42 am  Sunday the 19th of August Hi future people,en,541.0
7uiv6tKtoKg,Vsauce,knowledge,['2:41'],2:41 when your dad who left 10 years ago for milk finds out that you won lottery and starts explaining,en,504.0
7uiv6tKtoKg,Vsauce,knowledge,['6:45'],"Here I am, on August 26, 2018 at 6:45 am central time. When I die in a long long time, if YouTube is still around, here I was!!",en,454.0
7uiv6tKtoKg,Vsauce,knowledge,['9:43'],"Saying hi to myself in 10 years - 04/08/21 @ 9:43 PM - I’m laying on my bed watching this during spring break and randomly thought to do this.  Edit: let’s try to keep this comment chain alive as long as possible, imagine it being consistent 3 years from now",en,380.0
7uiv6tKtoKg,Vsauce,knowledge,['0:01'],0:01  Am I the only only asking where the heck did Micheal Jump from???,en,333.0
7uiv6tKtoKg,Vsauce,knowledge,['7:11'],"Unfortunately not for me. I don't do a thing :3 i stay at home, i go to no events. Im 10 now next thing i know it, im 16, im 18, im moving out my parents house, im starting my own family, time passes and i dont even know it. I look in the mirror,  im 87 years old. Im glad i survived this far, but i realize that i have little time left. With my lack of abilities i cant do much. I missed my opportunities to do stuff. Get out, go places. Now i pass away, peacefully by old age and my generation passes on. When you said that it kinda triggered me because life IS short.  Edit: September 26, 2019 7:11pm I'm getting much criticism on what my previous comment said so I what to make some adjustments.   Unfortunately, not for me. I don't get to do many things because I don't have much money, so I only stay at home for the majority of the time. I don't go to any events mainly for money purposes. I'm 10, now 11 next thing i know it, im 16, im 18, im moving out my parents house, im starting my own family, time passes and i dont even know it. I look in the mirror,  im 87 years old. Im glad i survived this far, but i realize that i have little time left. With my lack of abilities i cant do much. I missed my opportunities to do stuff. Get out, go places. Now i pass away, peacefully by old age and my generation passes on. When you said that I disagreed because in my opinion, life is kinda short for me.",en,247.0
7uiv6tKtoKg,Vsauce,knowledge,['3:15'],3:15 = 3:21 Milky Way Diss Track  Its a whole other galaxy The Andromeda Galaxy It contains twice the stars as the Milky Way And it is coming our way  Edit:YES SOMEONE LIKED MY COMMENT!  Edit 2:Oh wait thats just me...,en,244.0
7uiv6tKtoKg,Vsauce,knowledge,['5:20'],5:20 Future people after watching this historical video: heh we pulled the moon back to us so get rekt,en,218.0
7uiv6tKtoKg,Vsauce,knowledge,['3:06'],3:06  Correct me if I’m wrong… but wouldn’t all those pretty little dots in this shot be other galaxies?  Absolutely beautiful.,en,193.0
7uiv6tKtoKg,Vsauce,knowledge,['3:21'],"3:21 “300 km/s, faster than a bullet”. That’s like saying the McLaren F1 goes 243 mph, faster than a snail",en,171.0
7uiv6tKtoKg,Vsauce,knowledge,['3:26'],3:26 I wish the sky where I‘m living would be that beautiful.,en,170.0
7uiv6tKtoKg,Vsauce,knowledge,['12:12:12'],We witnessed 12:12:12 at 12/12/12 that's some cool stuff.,en,162.0
7uiv6tKtoKg,Vsauce,knowledge,['0:01'],my dad who left for 15 years when he finds out i won the lottery 0:01,en,148.0
7uiv6tKtoKg,Vsauce,knowledge,['0:00'],0:00 Where the heck did he jump down from?? Wuuuuut,en,144.0
7uiv6tKtoKg,Vsauce,knowledge,['12:30'],why am i happy and sad and watching this at 12:30 am,en,137.0
7uiv6tKtoKg,Vsauce,knowledge,['3:51'],3:51 tell me the red group of stars looks like a Nike symbol,en,134.0
7uiv6tKtoKg,Vsauce,knowledge,['3:50'],3:50 when the collide i guess it will be the  star wars,en,134.0
7uiv6tKtoKg,Vsauce,knowledge,['2:09'],"This comment was made on Sunday September 8, 2019 2:09 pm",en,131.0
Ap2uWsJV25w,TechLead,technology,['1:45'],"1:45 ""i can't wifi so i spend most of the day working at the Apple store, standing on my feet"",  from this i could see how he is motivated and made sacrifices, lived frugal.. it's inspiriational to me i feel i am whining too much lately",en,395.0
Ap2uWsJV25w,TechLead,technology,['1:47'],"1:47 “I can’t find Wi-Fi”.  Wi-Fi won’t do anything. It’s internet access you need. Common man, your a software engineer",en,4.0
Ap2uWsJV25w,TechLead,technology,['8:33'],8:33 that's your ex-wife?,en,4.0
Ap2uWsJV25w,TechLead,technology,['5:49'],"5:49 great city, I'm from Granada. I'm glad to know that you were there :)",en,3.0
Ap2uWsJV25w,TechLead,technology,['8:35'],8:35 someone tell that buffoon that his wife is gonna leave him in future.... 😭😑,en,3.0
Ap2uWsJV25w,TechLead,technology,['6:53'],"6:53 I was driven by the idea of youth, health, time and money and i wanted to maximize them while i had it.",en,2.0
Ap2uWsJV25w,TechLead,technology,['5:38'],"5:38 Hey, I've been there!",en,2.0
Ap2uWsJV25w,TechLead,technology,['1:42'],1:42 looks so damn Photoshoped,en,2.0
Ap2uWsJV25w,TechLead,technology,['10:02'],10:02 meaning this video is to squeeze more $ so dislike,en,1.0
Ap2uWsJV25w,TechLead,technology,['10:02'],We both almost have a same life and an achievements except it took him 10:02 minutes to cover it up and mine would have taken 10:20......18 seconds more for covering a part where I woke up out of dreaming...,en,1.0
Ap2uWsJV25w,TechLead,technology,['7:20'],7:20 its the talk of the ex wife :|,en,1.0
Ap2uWsJV25w,TechLead,technology,['0:55'],Just awesome. What is the song at 0:55 ?,en,1.0
Ap2uWsJV25w,TechLead,technology,['2:00'],2:00 HEY! U CAN SMILE IF U WANT! THERE IS NOT A PROBLEM!!,en,1.0
Ap2uWsJV25w,TechLead,technology,['9:00'],@9:00 That ergo chair with foldable arms. Perfect! Your videos have a certain 'feel good' factor to them. Cool,en,1.0
Ap2uWsJV25w,TechLead,technology,['8:31'],Killer idea to propose under the Aurora Borealis. 8:31,en,1.0
Ap2uWsJV25w,TechLead,technology,['4:15'],I thought That song at 4:15 sounded familiar....yeah thats what i listened when i did my calculus homework....YIRUMA 😅,en,1.0
Ap2uWsJV25w,TechLead,technology,['5:13'],Where is this place at 5:13? Very astonishing!,en,1.0
Ap2uWsJV25w,TechLead,technology,['0:10'],That shot of the UCSD CS dungeon at 0:10 man...I'm a 4th year CS student there now and I'm sitting in those plastic chairs almost every day hahaha.  This video was so uplifting and left me so eager for the future. I'm excited to see where my own path will take me. Thank you TechLead!,en,1.0
Ap2uWsJV25w,TechLead,technology,['0:32'],0:32 what i came for,en,1.0
Ap2uWsJV25w,TechLead,technology,['9:40'],"9:40 I get to work, taking on my mantle as the techlead... video recommendation: Why my wife left me (how our marriage collapsed)",en,1.0
aVT0BvWZcLg,AbroadinJapan,travel,['10:00'],10:00 rare moment of Natsuki laughing at Chris's Japanese instead of Chris laughing at Natsuki's English.,en,107.0
aVT0BvWZcLg,AbroadinJapan,travel,['12:29'],"You’re right sand is coarse, and rough, and irritating, and it gets everywhere. 12:29",en,103.0
aVT0BvWZcLg,AbroadinJapan,travel,['12:28'],"12:28 Star Wars Attack of the Clones (Anakin ""I hate sand, its rough and gets every where"")",en,15.0
aVT0BvWZcLg,AbroadinJapan,travel,['14:22'],"14:22 I love that ingenious shoe cover thingy that Natsuki is using to prevent that coarse, rough and irritating sand from getting everywhere",en,11.0
aVT0BvWZcLg,AbroadinJapan,travel,['0:45'],"0:45 ""About 500-600 km south of Tokyo."" - Well I guess there is sand there, but it's a bit wet.",en,8.0
aVT0BvWZcLg,AbroadinJapan,travel,['6:28'],"6:28! How does the ""DLG Siegel"" - a German award given by the German Agricultural Society for food products which contain what it says on the list of ingredients (not a very hard criterion) - get on Japanese Beef Tongue Salami? Can anyone explain?",en,7.0
aVT0BvWZcLg,AbroadinJapan,travel,['12:25'],12:25 I wasnt expecting that XD mixed both The Force Awakens & Attack of the Clones.,en,7.0
aVT0BvWZcLg,AbroadinJapan,travel,['12:30'],@12:30 Star Wars: Episode II - Attack of the Clones?.  Anakin to Padme - “I don't like sand. It's coarse and rough and irritating — and it gets everywhere.”,en,6.0
aVT0BvWZcLg,AbroadinJapan,travel,['6:47'],"6:47 ""get those sausages out now""  Ughh chris you the very nasty man",en,6.0
aVT0BvWZcLg,AbroadinJapan,travel,['13:45'],The music in the rest of the game: * normal * The music when I enter the desert area:  13:45,en,5.0
aVT0BvWZcLg,AbroadinJapan,travel,['4:52'],The titanic be like: 4:52,en,4.0
aVT0BvWZcLg,AbroadinJapan,travel,['6:47'],"Someone NEEDS to clip saying ""get those sausages out now"" 6:47",en,4.0
aVT0BvWZcLg,AbroadinJapan,travel,['12:01'],"12:01 When you realize, someone on board was waving back XD",en,3.0
aVT0BvWZcLg,AbroadinJapan,travel,['0:10'],"0:10 we’ve had spaghetti westerns, what about Sushi Westerns?",en,3.0
aVT0BvWZcLg,AbroadinJapan,travel,['4:24'],4:24 Borat flashbacks...,en,3.0
aVT0BvWZcLg,AbroadinJapan,travel,['5:26'],"5:26 I need to experience a ""delicious night"" and ""please ham to you""  in my life at least once",en,2.0
aVT0BvWZcLg,AbroadinJapan,travel,['14:15'],14:15 lmao as an Arab I would love to see this 😭 probably would be way better than the real movie lol,en,2.0
aVT0BvWZcLg,AbroadinJapan,travel,['12:08'],"12:08 I'm guessing the Mummy, and then starwars?",en,2.0
aVT0BvWZcLg,AbroadinJapan,travel,['3:59'],dude.... at 3:59 who was moving that hanger............ oh my good ghost?,en,2.0
aVT0BvWZcLg,AbroadinJapan,travel,['13:49'],"13:49 – Wait, how is the selfie stick not visible in that section of footage taken from the camera? Is it some kind of removal effect done in post-production? 😲",en,2.0
EYEHUOpwNvE,Unknown,Unknown,['00:18'],Wtf is up with Curry's shot at 00:18?,en,878.0
EYEHUOpwNvE,Unknown,Unknown,['0:25'],"0:25 ""Please tell me the camera was on""  Flight: That's my type of Quote!",en,768.0
EYEHUOpwNvE,Unknown,Unknown,['0:17'],Steph shot a curve ball or something at 0:17 damn,en,751.0
EYEHUOpwNvE,Unknown,Unknown,['0:17'],Stephs shot at @ 0:17 had major wind altering it 😂😂,en,286.0
EYEHUOpwNvE,Unknown,Unknown,['0:18'],0:18 Curry got that broken jumpshot release XD,en,170.0
EYEHUOpwNvE,Unknown,Unknown,['0:17'],Is it just me or does Curry's shot at 0:17 look like it shouldn't have gone that direction?,en,142.0
